Date,Time,RA,DEC,T-mag,N-mag,delta,deldot,S-O-T,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,Sky_SNR
2025-Jan-11,16:00,07 11 20.16,+09 18 25.3,36.495,24.730,14.3343800244355,12.1955931,166.5879,0.8533,0.1685988,280.24151,22.653932,n.a.,n.a.
2025-Jan-11,20:00,07 11 17.47,+09 18 32.4,36.496,24.730,14.3355582772049,12.2863912,166.5440,0.8559,0.1685460,280.27885,22.810165,n.a.,n.a.
2025-Jan-12,00:00,07 11 14.78,+09 18 39.6,36.496,24.731,14.3367452684070,12.3771620,166.4979,0.8587,0.1684915,280.31622,22.966252,n.a.,n.a.
2025-Jan-12,04:00,07 11 12.10,+09 18 46.7,36.497,24.731,14.3379409954045,12.4679054,166.4496,0.8616,0.1684354,280.35361,23.122194,n.a.,n.a.
2025-Jan-12,08:00,07 11 09.41,+09 18 53.9,36.498,24.732,14.3391454555444,12.5586210,166.3991,0.8647,0.1683778,280.39104,23.277993,n.a.,n.a.
2025-Jan-12,12:00,07 11 06.72,+09 19 01.1,36.498,24.732,14.3403586461579,12.6493089,166.3464,0.8678,0.1683185,280.42850,23.433649,n.a.,n.a.
2025-Jan-12,16:00,07 11 04.04,+09 19 08.3,36.499,24.732,14.3415805645603,12.7399688,166.2916,0.8711,0.1682577,280.46600,23.589164,n.a.,n.a.
2025-Jan-12,20:00,07 11 01.36,+09 19 15.6,36.500,24.733,14.3428112080514,12.8306006,166.2347,0.8746,0.1681952,280.50353,23.744540,n.a.,n.a.
2025-Jan-13,00:00,07 10 58.67,+09 19 22.9,36.501,24.733,14.3440505739145,12.9212041,166.1757,0.8782,0.1681312,280.54110,23.899778,n.a.,n.a.
2025-Jan-13,04:00,07 10 55.99,+09 19 30.2,36.501,24.734,14.3452986594163,13.0117791,166.1146,0.8819,0.1680655,280.57871,24.054878,n.a.,n.a.
2025-Jan-13,08:00,07 10 53.31,+09 19 37.5,36.502,24.734,14.3465554618057,13.1023254,166.0515,0.8857,0.1679983,280.61636,24.209843,n.a.,n.a.
2025-Jan-13,12:00,07 10 50.64,+09 19 44.8,36.503,24.735,14.3478209783131,13.1928428,165.9864,0.8897,0.1679295,280.65404,24.364674,n.a.,n.a.
2025-Jan-13,16:00,07 10 47.96,+09 19 52.2,36.504,24.735,14.3490952061490,13.2833311,165.9192,0.8937,0.1678591,280.69177,24.519373,n.a.,n.a.
2025-Jan-13,20:00,07 10 45.29,+09 19 59.6,36.504,24.736,14.3503781425025,13.3737901,165.8502,0.8979,0.1677870,280.72954,24.673939,n.a.,n.a.
2025-Jan-14,00:00,07 10 42.61,+09 20 07.0,36.505,24.736,14.3516697845400,13.4642196,165.7792,0.9023,0.1677135,280.76735,24.828376,n.a.,n.a.
2025-Jan-14,04:00,07 10 39.94,+09 20 14.4,36.506,24.737,14.3529701294035,13.5546192,165.7063,0.9067,0.1676383,280.80521,24.982684,n.a.,n.a.
2025-Jan-14,08:00,07 10 37.27,+09 20 21.9,36.506,24.737,14.3542791742083,13.6449887,165.6316,0.9112,0.1675615,280.84312,25.136865,n.a.,n.a.
2025-Jan-14,12:00,07 10 34.60,+09 20 29.4,36.507,24.738,14.3555969160417,13.7353278,165.5550,0.9159,0.1674832,280.88107,25.290919,n.a.,n.a.
2025-Jan-14,16:00,07 10 31.93,+09 20 36.9,36.508,24.738,14.3569233519601,13.8256362,165.4766,0.9207,0.1674032,280.91907,25.444848,n.a.,n.a.
2025-Jan-14,20:00,07 10 29.27,+09 20 44.4,36.509,24.739,14.3582584789877,13.9159134,165.3965,0.9256,0.1673217,280.95712,25.598654,n.a.,n.a.
2025-Jan-15,00:00,07 10 26.60,+09 20 52.0,36.509,24.739,14.3596022941132,14.0061592,165.3146,0.9306,0.1672386,280.99522,25.752338,n.a.,n.a.
2025-Jan-15,04:00,07 10 23.94,+09 20 59.5,36.510,24.740,14.3609547942885,14.0963731,165.2309,0.9356,0.1671538,281.03337,25.905900,n.a.,n.a.
2025-Jan-15,08:00,07 10 21.28,+09 21 07.1,36.511,24.740,14.3623159764255,14.1865548,165.1456,0.9408,0.1670675,281.07158,26.059342,n.a.,n.a.
2025-Jan-15,12:00,07 10 18.62,+09 21 14.7,36.512,24.741,14.3636858373941,14.2767036,165.0586,0.9461,0.1669796,281.10983,26.212665,n.a.,n.a.
2025-Jan-15,16:00,07 10 15.97,+09 21 22.4,36.512,24.741,14.3650643740195,14.3668193,164.9700,0.9515,0.1668901,281.14815,26.365870,n.a.,n.a.
2025-Jan-15,20:00,07 10 13.31,+09 21 30.0,36.513,24.742,14.3664515830799,14.4569012,164.8798,0.9570,0.1667991,281.18652,26.518959,n.a.,n.a.
2025-Jan-16,00:00,07 10 10.66,+09 21 37.7,36.514,24.742,14.3678474613041,14.5469489,164.7881,0.9626,0.1667064,281.22495,26.671931,n.a.,n.a.
2025-Jan-16,04:00,07 10 08.00,+09 21 45.4,36.515,24.743,14.3692520053688,14.6369617,164.6948,0.9683,0.1666121,281.26343,26.824789,n.a.,n.a.
2025-Jan-16,08:00,07 10 05.35,+09 21 53.2,36.515,24.743,14.3706652118962,14.7269392,164.5999,0.9741,0.1665162,281.30198,26.977533,n.a.,n.a.
2025-Jan-16,12:00,07 10 02.71,+09 22 00.9,36.516,24.744,14.3720870774519,14.8168807,164.5036,0.9800,0.1664188,281.34058,27.130165,n.a.,n.a.
2025-Jan-16,16:00,07 10 00.06,+09 22 08.7,36.517,24.744,14.3735175985423,14.9067856,164.4058,0.9859,0.1663197,281.37925,27.282684,n.a.,n.a.
2025-Jan-16,20:00,07 09 57.42,+09 22 16.5,36.518,24.745,14.3749567716124,14.9966532,164.3066,0.9920,0.1662191,281.41798,27.435093,n.a.,n.a.
2025-Jan-17,00:00,07 09 54.77,+09 22 24.3,36.518,24.745,14.3764045930436,15.0864829,164.2060,0.9981,0.1661168,281.45677,27.587391,n.a.,n.a.
2025-Jan-17,04:00,07 09 52.13,+09 22 32.1,36.519,24.746,14.3778610591516,15.1762740,164.1040,1.0043,0.1660129,281.49563,27.739580,n.a.,n.a.
2025-Jan-17,08:00,07 09 49.50,+09 22 40.0,36.520,24.746,14.3793261661841,15.2660257,164.0007,1.0106,0.1659075,281.53455,27.891660,n.a.,n.a.
2025-Jan-17,12:00,07 09 46.86,+09 22 47.9,36.521,24.747,14.3807999103190,15.3557374,163.8960,1.0170,0.1658004,281.57354,28.043632,n.a.,n.a.
2025-Jan-17,16:00,07 09 44.22,+09 22 55.8,36.521,24.748,14.3822822876624,15.4454082,163.7900,1.0234,0.1656918,281.61260,28.195497,n.a.,n.a.
2025-Jan-17,20:00,07 09 41.59,+09 23 03.7,36.522,24.748,14.3837732942471,15.5350374,163.6828,1.0299,0.1655815,281.65173,28.347256,n.a.,n.a.
2025-Jan-18,00:00,07 09 38.96,+09 23 11.6,36.523,24.749,14.3852729260301,15.6246242,163.5743,1.0365,0.1654696,281.69092,28.498909,n.a.,n.a.
2025-Jan-18,04:00,07 09 36.33,+09 23 19.6,36.524,24.749,14.3867811788918,15.7141678,163.4646,1.0432,0.1653561,281.73019,28.650456,n.a.,n.a.
2025-Jan-18,08:00,07 09 33.71,+09 23 27.6,36.524,24.750,14.3882980486338,15.8036674,163.3537,1.0499,0.1652411,281.76953,28.801899,n.a.,n.a.
2025-Jan-18,12:00,07 09 31.09,+09 23 35.6,36.525,24.750,14.3898235309779,15.8931221,163.2417,1.0567,0.1651244,281.80894,28.953238,n.a.,n.a.
2025-Jan-18,16:00,07 09 28.46,+09 23 43.6,36.526,24.751,14.3913576215643,15.9825311,163.1284,1.0636,0.1650061,281.84843,29.104473,n.a.,n.a.
2025-Jan-18,20:00,07 09 25.85,+09 23 51.7,36.527,24.752,14.3929003159507,16.0718935,163.0141,1.0705,0.1648862,281.88798,29.255606,n.a.,n.a.
2025-Jan-19,00:00,07 09 23.23,+09 23 59.7,36.527,24.752,14.3944516096106,16.1612084,162.8987,1.0775,0.1647647,281.92762,29.406636,n.a.,n.a.
2025-Jan-19,04:00,07 09 20.61,+09 24 07.8,36.528,24.753,14.3960114979328,16.2504750,162.7821,1.0846,0.1646416,281.96733,29.557564,n.a.,n.a.
2025-Jan-19,08:00,07 09 18.00,+09 24 15.9,36.529,24.753,14.3975799762196,16.3396923,162.6645,1.0917,0.1645169,282.00712,29.708391,n.a.,n.a.
2025-Jan-19,12:00,07 09 15.39,+09 24 24.1,36.530,24.754,14.3991570396866,16.4288595,162.5459,1.0989,0.1643905,282.04699,29.859116,n.a.,n.a.
2025-Jan-19,16:00,07 09 12.79,+09 24 32.2,36.531,24.755,14.4007426834610,16.5179755,162.4263,1.1061,0.1642626,282.08694,30.009742,n.a.,n.a.
2025-Jan-19,20:00,07 09 10.18,+09 24 40.4,36.531,24.755,14.4023369025815,16.6070396,162.3057,1.1134,0.1641331,282.12696,30.160266,n.a.,n.a.
2025-Jan-20,00:00,07 09 07.58,+09 24 48.6,36.532,24.756,14.4039396919969,16.6960507,162.1841,1.1208,0.1640019,282.16707,30.310692,n.a.,n.a.
2025-Jan-20,04:00,07 09 04.98,+09 24 56.8,36.533,24.756,14.4055510465658,16.7850080,162.0615,1.1282,0.1638692,282.20727,30.461018,n.a.,n.a.
2025-Jan-20,08:00,07 09 02.38,+09 25 05.0,36.534,24.757,14.4071709610556,16.8739104,161.9380,1.1356,0.1637348,282.24754,30.611245,n.a.,n.a.
2025-Jan-20,12:00,07 08 59.78,+09 25 13.3,36.534,24.758,14.4087994301422,16.9627570,161.8136,1.1431,0.1635988,282.28790,30.761373,n.a.,n.a.
2025-Jan-20,16:00,07 08 57.19,+09 25 21.6,36.535,24.758,14.4104364484089,17.0515468,161.6883,1.1507,0.1634613,282.32835,30.911403,n.a.,n.a.
2025-Jan-20,20:00,07 08 54.60,+09 25 29.9,36.536,24.759,14.4120820103467,17.1402790,161.5622,1.1583,0.1633221,282.36888,31.061336,n.a.,n.a.
2025-Jan-21,00:00,07 08 52.02,+09 25 38.2,36.537,24.759,14.4137361103527,17.2289524,161.4351,1.1659,0.1631813,282.40950,31.211170,n.a.,n.a.
2025-Jan-21,04:00,07 08 49.43,+09 25 46.5,36.538,24.760,14.4153987427305,17.3175662,161.3073,1.1736,0.1630389,282.45021,31.360908,n.a.,n.a.
2025-Jan-21,08:00,07 08 46.85,+09 25 54.9,36.538,24.761,14.4170699016891,17.4061193,161.1786,1.1813,0.1628949,282.49101,31.510549,n.a.,n.a.
2025-Jan-21,12:00,07 08 44.27,+09 26 03.2,36.539,24.761,14.4187495813428,17.4946107,161.0491,1.1891,0.1627493,282.53190,31.660094,n.a.,n.a.
2025-Jan-21,16:00,07 08 41.69,+09 26 11.6,36.540,24.762,14.4204377757107,17.5830396,160.9188,1.1969,0.1626021,282.57288,31.809542,n.a.,n.a.
2025-Jan-21,20:00,07 08 39.12,+09 26 20.0,36.541,24.763,14.4221344787158,17.6714048,160.7877,1.2048,0.1624533,282.61395,31.958894,n.a.,n.a.
2025-Jan-22,00:00,07 08 36.55,+09 26 28.5,36.541,24.763,14.4238396841852,17.7597053,160.6559,1.2127,0.1623029,282.65512,32.108151,n.a.,n.a.
2025-Jan-22,04:00,07 08 33.98,+09 26 36.9,36.542,24.764,14.4255533858491,17.8479403,160.5234,1.2206,0.1621509,282.69638,32.257313,n.a.,n.a.
2025-Jan-22,08:00,07 08 31.41,+09 26 45.4,36.543,24.765,14.4272755773403,17.9361085,160.3901,1.2286,0.1619973,282.73774,32.406380,n.a.,n.a.
2025-Jan-22,12:00,07 08 28.85,+09 26 53.9,36.544,24.765,14.4290062521941,18.0242091,160.2562,1.2366,0.1618421,282.77919,32.555352,n.a.,n.a.
2025-Jan-22,16:00,07 08 26.29,+09 27 02.4,36.545,24.766,14.4307454038473,18.1122410,160.1215,1.2446,0.1616853,282.82075,32.704230,n.a.,n.a.
2025-Jan-22,20:00,07 08 23.73,+09 27 10.9,36.545,24.767,14.4324930256376,18.2002032,159.9861,1.2527,0.1615269,282.86240,32.853014,n.a.,n.a.
2025-Jan-23,00:00,07 08 21.18,+09 27 19.5,36.546,24.767,14.4342491108034,18.2880946,159.8501,1.2608,0.1613669,282.90415,33.001704,n.a.,n.a.
2025-Jan-23,04:00,07 08 18.63,+09 27 28.0,36.547,24.768,14.4360136524826,18.3759142,159.7135,1.2690,0.1612053,282.94600,33.150301,n.a.,n.a.
2025-Jan-23,08:00,07 08 16.08,+09 27 36.6,36.548,24.768,14.4377866437121,18.4636609,159.5762,1.2771,0.1610421,282.98796,33.298805,n.a.,n.a.
2025-Jan-23,12:00,07 08 13.54,+09 27 45.2,36.549,24.769,14.4395680774270,18.5513337,159.4382,1.2854,0.1608773,283.03002,33.447215,n.a.,n.a.
2025-Jan-23,16:00,07 08 10.99,+09 27 53.9,36.549,24.770,14.4413579464598,18.6389315,159.2997,1.2936,0.1607109,283.07218,33.595533,n.a.,n.a.
2025-Jan-23,20:00,07 08 08.45,+09 28 02.5,36.550,24.770,14.4431562435391,18.7264532,159.1606,1.3018,0.1605429,283.11445,33.743759,n.a.,n.a.
2025-Jan-24,00:00,07 08 05.92,+09 28 11.2,36.551,24.771,14.4449629612892,18.8138977,159.0208,1.3101,0.1603733,283.15682,33.891892,n.a.,n.a.
2025-Jan-24,04:00,07 08 03.39,+09 28 19.8,36.552,24.772,14.4467780922285,18.9012640,158.8806,1.3184,0.1602022,283.19931,34.039934,n.a.,n.a.
2025-Jan-24,08:00,07 08 00.86,+09 28 28.5,36.553,24.772,14.4486016287686,18.9885508,158.7397,1.3268,0.1600294,283.24190,34.187883,n.a.,n.a.
2025-Jan-24,12:00,07 07 58.33,+09 28 37.3,36.553,24.773,14.4504335632130,19.0757571,158.5983,1.3351,0.1598550,283.28460,34.335742,n.a.,n.a.
2025-Jan-24,16:00,07 07 55.81,+09 28 46.0,36.554,24.774,14.4522738877558,19.1628818,158.4563,1.3435,0.1596791,283.32741,34.483508,n.a.,n.a.
2025-Jan-24,20:00,07 07 53.29,+09 28 54.7,36.555,24.774,14.4541225944802,19.2499236,158.3139,1.3519,0.1595015,283.37034,34.631184,n.a.,n.a.
2025-Jan-25,00:00,07 07 50.77,+09 29 03.5,36.556,24.775,14.4559796753573,19.3368814,158.1709,1.3604,0.1593224,283.41337,34.778769,n.a.,n.a.
2025-Jan-25,04:00,07 07 48.26,+09 29 12.3,36.557,24.776,14.4578451222441,19.4237540,158.0274,1.3688,0.1591417,283.45652,34.926263,n.a.,n.a.
2025-Jan-25,08:00,07 07 45.75,+09 29 21.1,36.558,24.776,14.4597189268821,19.5105403,157.8834,1.3773,0.1589594,283.49979,35.073667,n.a.,n.a.
2025-Jan-25,12:00,07 07 43.24,+09 29 29.9,36.558,24.777,14.4616010808954,19.5972389,157.7389,1.3858,0.1587755,283.54317,35.220979,n.a.,n.a.
2025-Jan-25,16:00,07 07 40.73,+09 29 38.8,36.559,24.778,14.4634915757890,19.6838486,157.5940,1.3943,0.1585900,283.58667,35.368202,n.a.,n.a.
2025-Jan-25,20:00,07 07 38.23,+09 29 47.6,36.560,24.779,14.4653904029468,19.7703681,157.4486,1.4028,0.1584030,283.63029,35.515334,n.a.,n.a.
2025-Jan-26,00:00,07 07 35.74,+09 29 56.5,36.561,24.779,14.4672975536296,19.8567962,157.3027,1.4114,0.1582143,283.67403,35.662375,n.a.,n.a.
2025-Jan-26,04:00,07 07 33.24,+09 30 05.4,36.562,24.780,14.4692130189728,19.9431316,157.1564,1.4200,0.1580241,283.71789,35.809326,n.a.,n.a.
2025-Jan-26,08:00,07 07 30.75,+09 30 14.3,36.562,24.781,14.4711367899850,20.0293729,157.0096,1.4285,0.1578323,283.76187,35.956187,n.a.,n.a.
2025-Jan-26,12:00,07 07 28.27,+09 30 23.3,36.563,24.781,14.4730688575446,20.1155187,156.8624,1.4371,0.1576389,283.80597,36.102957,n.a.,n.a.
2025-Jan-26,16:00,07 07 25.78,+09 30 32.2,36.564,24.782,14.4750092123988,20.2015677,156.7148,1.4458,0.1574440,283.85020,36.249636,n.a.,n.a.
2025-Jan-26,20:00,07 07 23.31,+09 30 41.2,36.565,24.783,14.4769578451603,20.2875185,156.5668,1.4544,0.1572474,283.89455,36.396225,n.a.,n.a.
2025-Jan-27,00:00,07 07 20.83,+09 30 50.2,36.566,24.783,14.4789147463057,20.3733696,156.4184,1.4630,0.1570493,283.93903,36.542723,n.a.,n.a.
2025-Jan-27,04:00,07 07 18.36,+09 30 59.2,36.567,24.784,14.4808799061726,20.4591196,156.2696,1.4717,0.1568496,283.98364,36.689129,n.a.,n.a.
2025-Jan-27,08:00,07 07 15.89,+09 31 08.2,36.567,24.785,14.4828533149578,20.5447671,156.1204,1.4803,0.1566483,284.02837,36.835445,n.a.,n.a.
2025-Jan-27,12:00,07 07 13.42,+09 31 17.2,36.568,24.785,14.4848349627145,20.6303104,155.9708,1.4890,0.1564455,284.07323,36.981668,n.a.,n.a.
2025-Jan-27,16:00,07 07 10.96,+09 31 26.3,36.569,24.786,14.4868248393502,20.7157481,155.8208,1.4977,0.1562411,284.11822,37.127800,n.a.,n.a.
2025-Jan-27,20:00,07 07 08.50,+09 31 35.3,36.570,24.787,14.4888229346244,20.8010787,155.6705,1.5064,0.1560352,284.16334,37.273839,n.a.,n.a.
2025-Jan-28,00:00,07 07 06.05,+09 31 44.4,36.571,24.788,14.4908292381466,20.8863005,155.5198,1.5151,0.1558276,284.20860,37.419785,n.a.,n.a.
2025-Jan-28,04:00,07 07 03.60,+09 31 53.5,36.572,24.788,14.4928437393739,20.9714120,155.3688,1.5238,0.1556185,284.25398,37.565638,n.a.,n.a.
2025-Jan-28,08:00,07 07 01.15,+09 32 02.6,36.572,24.789,14.4948664276091,21.0564115,155.2174,1.5326,0.1554079,284.29950,37.711397,n.a.,n.a.
2025-Jan-28,12:00,07 06 58.71,+09 32 11.8,36.573,24.790,14.4968972919988,21.1412975,155.0657,1.5413,0.1551957,284.34516,37.857061,n.a.,n.a.
2025-Jan-28,16:00,07 06 56.27,+09 32 20.9,36.574,24.790,14.4989363215319,21.2260682,154.9137,1.5500,0.1549819,284.39095,38.002630,n.a.,n.a.
2025-Jan-28,20:00,07 06 53.84,+09 32 30.1,36.575,24.791,14.5009835050376,21.3107221,154.7614,1.5588,0.1547666,284.43687,38.148104,n.a.,n.a.
2025-Jan-29,00:00,07 06 51.41,+09 32 39.3,36.576,24.792,14.5030388311842,21.3952574,154.6087,1.5675,0.1545498,284.48294,38.293480,n.a.,n.a.
2025-Jan-29,04:00,07 06 48.98,+09 32 48.5,36.577,24.793,14.5051022884780,21.4796724,154.4557,1.5763,0.1543314,284.52914,38.438759,n.a.,n.a.
2025-Jan-29,08:00,07 06 46.56,+09 32 57.7,36.577,24.793,14.5071738652623,21.5639655,154.3024,1.5851,0.1541115,284.57548,38.583940,n.a.,n.a.
2025-Jan-29,12:00,07 06 44.14,+09 33 06.9,36.578,24.794,14.5092535497163,21.6481349,154.1489,1.5939,0.1538900,284.62196,38.729022,n.a.,n.a.
2025-Jan-29,16:00,07 06 41.72,+09 33 16.1,36.579,24.795,14.5113413298551,21.7321790,153.9950,1.6026,0.1536670,284.66858,38.874003,n.a.,n.a.
2025-Jan-29,20:00,07 06 39.31,+09 33 25.4,36.580,24.795,14.5134371935293,21.8160959,153.8408,1.6114,0.1534425,284.71535,39.018884,n.a.,n.a.
2025-Jan-30,00:00,07 06 36.90,+09 33 34.7,36.581,24.796,14.5155411284250,21.8998841,153.6864,1.6202,0.1532165,284.76225,39.163662,n.a.,n.a.
2025-Jan-30,04:00,07 06 34.50,+09 33 44.0,36.582,24.797,14.5176531220642,21.9835418,153.5317,1.6290,0.1529890,284.80930,39.308337,n.a.,n.a.
2025-Jan-30,08:00,07 06 32.10,+09 33 53.3,36.582,24.798,14.5197731618052,22.0670674,153.3767,1.6378,0.1527600,284.85650,39.452908,n.a.,n.a.
2025-Jan-30,12:00,07 06 29.70,+09 34 02.6,36.583,24.798,14.5219012348443,22.1504590,153.2215,1.6466,0.1525294,284.90384,39.597373,n.a.,n.a.
2025-Jan-30,16:00,07 06 27.31,+09 34 11.9,36.584,24.799,14.5240373282162,22.2337152,153.0660,1.6554,0.1522974,284.95132,39.741731,n.a.,n.a.
2025-Jan-30,20:00,07 06 24.93,+09 34 21.3,36.585,24.800,14.5261814287962,22.3168341,152.9102,1.6642,0.1520639,284.99895,39.885982,n.a.,n.a.
2025-Jan-31,00:00,07 06 22.54,+09 34 30.7,36.586,24.801,14.5283335233017,22.3998143,152.7542,1.6730,0.1518289,285.04673,40.030123,n.a.,n.a.
2025-Jan-31,04:00,07 06 20.17,+09 34 40.0,36.587,24.801,14.5304935982947,22.4826540,152.5980,1.6818,0.1515925,285.09466,40.174155,n.a.,n.a.
2025-Jan-31,08:00,07 06 17.79,+09 34 49.4,36.588,24.802,14.5326616401842,22.5653518,152.4415,1.6906,0.1513546,285.14274,40.318074,n.a.,n.a.
2025-Jan-31,12:00,07 06 15.42,+09 34 58.9,36.588,24.803,14.5348376352290,22.6479060,152.2848,1.6994,0.1511152,285.19097,40.461881,n.a.,n.a.
2025-Jan-31,16:00,07 06 13.06,+09 35 08.3,36.589,24.803,14.5370215695407,22.7303152,152.1279,1.7082,0.1508744,285.23935,40.605574,n.a.,n.a.
2025-Jan-31,20:00,07 06 10.70,+09 35 17.7,36.590,24.804,14.5392134290870,22.8125779,151.9707,1.7170,0.1506321,285.28789,40.749152,n.a.,n.a.
2025-Feb-01,00:00,07 06 08.34,+09 35 27.2,36.591,24.805,14.5414131996958,22.8946926,151.8133,1.7258,0.1503884,285.33658,40.892612,n.a.,n.a.
2025-Feb-01,04:00,07 06 05.99,+09 35 36.6,36.592,24.806,14.5436208670581,22.9766580,151.6557,1.7346,0.1501433,285.38542,41.035956,n.a.,n.a.
2025-Feb-01,08:00,07 06 03.64,+09 35 46.1,36.593,24.806,14.5458364167329,23.0584726,151.4979,1.7434,0.1498968,285.43442,41.179180,n.a.,n.a.
2025-Feb-01,12:00,07 06 01.29,+09 35 55.6,36.594,24.807,14.5480598341508,23.1401353,151.3399,1.7522,0.1496489,285.48357,41.322283,n.a.,n.a.
2025-Feb-01,16:00,07 05 58.95,+09 36 05.1,36.594,24.808,14.5502911046189,23.2216447,151.1817,1.7610,0.1493996,285.53288,41.465265,n.a.,n.a.
2025-Feb-01,20:00,07 05 56.62,+09 36 14.7,36.595,24.809,14.5525302133248,23.3029995,151.0233,1.7698,0.1491489,285.58235,41.608125,n.a.,n.a.
2025-Feb-02,00:00,07 05 54.29,+09 36 24.2,36.596,24.809,14.5547771453416,23.3841988,150.8646,1.7786,0.1488969,285.63199,41.750860,n.a.,n.a.
2025-Feb-02,04:00,07 05 51.96,+09 36 33.8,36.597,24.810,14.5570318856325,23.4652412,150.7058,1.7874,0.1486435,285.68178,41.893471,n.a.,n.a.
2025-Feb-02,08:00,07 05 49.64,+09 36 43.3,36.598,24.811,14.5592944190556,23.5461259,150.5468,1.7962,0.1483887,285.73174,42.035956,n.a.,n.a.
2025-Feb-02,12:00,07 05 47.32,+09 36 52.9,36.599,24.812,14.5615647303688,23.6268516,150.3877,1.8049,0.1481326,285.78186,42.178314,n.a.,n.a.
2025-Feb-02,16:00,07 05 45.01,+09 37 02.5,36.600,24.812,14.5638428042347,23.7074176,150.2283,1.8137,0.1478752,285.83214,42.320543,n.a.,n.a.
2025-Feb-02,20:00,07 05 42.70,+09 37 12.1,36.600,24.813,14.5661286252255,23.7878228,150.0688,1.8225,0.1476164,285.88259,42.462644,n.a.,n.a.
2025-Feb-03,00:00,07 05 40.40,+09 37 21.7,36.601,24.814,14.5684221778275,23.8680664,149.9091,1.8312,0.1473564,285.93321,42.604614,n.a.,n.a.
2025-Feb-03,04:00,07 05 38.10,+09 37 31.3,36.602,24.815,14.5707234464466,23.9481476,149.7492,1.8400,0.1470950,285.98400,42.746454,n.a.,n.a.
2025-Feb-03,08:00,07 05 35.81,+09 37 41.0,36.603,24.815,14.5730324154126,24.0280656,149.5892,1.8488,0.1468323,286.03496,42.888162,n.a.,n.a.
2025-Feb-03,12:00,07 05 33.52,+09 37 50.7,36.604,24.816,14.5753490689837,24.1078197,149.4290,1.8575,0.1465684,286.08609,43.029738,n.a.,n.a.
2025-Feb-03,16:00,07 05 31.24,+09 38 00.3,36.605,24.817,14.5776733913517,24.1874092,149.2686,1.8662,0.1463032,286.13740,43.171181,n.a.,n.a.
2025-Feb-03,20:00,07 05 28.96,+09 38 10.0,36.606,24.818,14.5800053666463,24.2668336,149.1081,1.8750,0.1460367,286.18888,43.312490,n.a.,n.a.
2025-Feb-04,00:00,07 05 26.68,+09 38 19.7,36.607,24.818,14.5823449789390,24.3460922,148.9474,1.8837,0.1457690,286.24054,43.453665,n.a.,n.a.
2025-Feb-04,04:00,07 05 24.41,+09 38 29.4,36.607,24.819,14.5846922122483,24.4251845,148.7866,1.8924,0.1455001,286.29238,43.594704,n.a.,n.a.
2025-Feb-04,08:00,07 05 22.14,+09 38 39.1,36.608,24.820,14.5870470505429,24.5041100,148.6256,1.9011,0.1452299,286.34439,43.735609,n.a.,n.a.
2025-Feb-04,12:00,07 05 19.88,+09 38 48.9,36.609,24.821,14.5894094777464,24.5828683,148.4645,1.9098,0.1449585,286.39659,43.876377,n.a.,n.a.
2025-Feb-04,16:00,07 05 17.63,+09 38 58.6,36.610,24.821,14.5917794777406,24.6614589,148.3032,1.9185,0.1446859,286.44898,44.017009,n.a.,n.a.
2025-Feb-04,20:00,07 05 15.38,+09 39 08.4,36.611,24.822,14.5941570343697,24.7398815,148.1418,1.9272,0.1444122,286.50155,44.157504,n.a.,n.a.
2025-Feb-05,00:00,07 05 13.13,+09 39 18.1,36.612,24.823,14.5965421314436,24.8181357,147.9803,1.9359,0.1441372,286.55430,44.297862,n.a.,n.a.
2025-Feb-05,04:00,07 05 10.89,+09 39 27.9,36.613,24.824,14.5989347527412,24.8962212,147.8186,1.9446,0.1438610,286.60725,44.438083,n.a.,n.a.
2025-Feb-05,08:00,07 05 08.65,+09 39 37.7,36.614,24.824,14.6013348820139,24.9741378,147.6568,1.9533,0.1435837,286.66039,44.578167,n.a.,n.a.
2025-Feb-05,12:00,07 05 06.42,+09 39 47.5,36.615,24.825,14.6037425029883,25.0518852,147.4949,1.9619,0.1433052,286.71372,44.718113,n.a.,n.a.
2025-Feb-05,16:00,07 05 04.19,+09 39 57.3,36.615,24.826,14.6061575993695,25.1294633,147.3329,1.9706,0.1430256,286.76725,44.857921,n.a.,n.a.
2025-Feb-05,20:00,07 05 01.97,+09 40 07.2,36.616,24.827,14.6085801548436,25.2068717,147.1707,1.9792,0.1427448,286.82097,44.997592,n.a.,n.a.
2025-Feb-06,00:00,07 04 59.76,+09 40 17.0,36.617,24.827,14.6110101530804,25.2841104,147.0084,1.9878,0.1424629,286.87489,45.137124,n.a.,n.a.
2025-Feb-06,04:00,07 04 57.54,+09 40 26.9,36.618,24.828,14.6134475777357,25.3611793,146.8460,1.9964,0.1421799,286.92902,45.276519,n.a.,n.a.
2025-Feb-06,08:00,07 04 55.34,+09 40 36.7,36.619,24.829,14.6158924124538,25.4380781,146.6834,2.0050,0.1418957,286.98335,45.415776,n.a.,n.a.
2025-Feb-06,12:00,07 04 53.14,+09 40 46.6,36.620,24.830,14.6183446408693,25.5148070,146.5208,2.0136,0.1416104,287.03788,45.554896,n.a.,n.a.
2025-Feb-06,16:00,07 04 50.94,+09 40 56.5,36.621,24.830,14.6208042466096,25.5913656,146.3580,2.0222,0.1413241,287.09263,45.693878,n.a.,n.a.
2025-Feb-06,20:00,07 04 48.75,+09 41 06.4,36.622,24.831,14.6232712132961,25.6677541,146.1952,2.0308,0.1410367,287.14758,45.832723,n.a.,n.a.
